7271837,Jul/28/2014 00:51,choice,452A - Eevee,Python 3,Accepted,62 ms,0 KB,2014-07-28 00:51:00,452
46821618,Dec/09/2018 18:38,jaaguptamme,453A - Little Pony and Expected Maximum,Python 3,Accepted,155 ms,0 KB,2018-12-09 18:38:00,453
73292698,Mar/15/2020 02:10,coderemite,454A - Little Pony and Crystal Mine,Python 3,Accepted,109 ms,0 KB,2020-03-15 02:10:00,454
46979316,Dec/13/2018 21:38,khalil.247,455A - Boredom,Python 3,Accepted,202 ms,6400 KB,2018-12-13 21:38:00,455
43721464,Oct/03/2018 13:13,AbduSharif,456A - Laptops,Python 3,Accepted,374 ms,0 KB,2018-10-03 13:13:00,456
7506833,Aug/19/2014 12:49,__ivan__,458A - Golden System,Python 3,Accepted,249 ms,1900 KB,2014-08-19 12:49:00,457
7506833,Aug/19/2014 12:49,__ivan__,458A - Golden System,Python 3,Accepted,249 ms,1900 KB,2014-08-19 12:49:00,458
27792759,Jun/15/2017 14:57,Shravanthi_Reddy,459A - Pashmak and Garden,Python 3,Accepted,62 ms,0 KB,2017-06-15 14:57:00,459
16709221,Mar/14/2016 10:24,Strochik12,460A - Vasya and Socks,Python 3,Accepted,62 ms,0 KB,2016-03-14 10:24:00,460
12616644,Aug/20/2015 17:03,UnusedFever,461A - Appleman and Toastman,Python 3,Accepted,389 ms,19200 KB,2015-08-20 17:03:00,461
66882949,Dec/14/2019 20:12,JarydX,462A - Appleman and Easy Task,Python 3,Accepted,109 ms,0 KB,2019-12-14 20:12:00,462
11887696,Jul/01/2015 23:44,greencis,463A - Caisa and Sugar,Python 3,Accepted,62 ms,0 KB,2015-07-01 23:44:00,463
28528071,Jul/13/2017 21:39,Sheemon7,464A - No to Palindromes!,Python 3,Accepted,77 ms,5400 KB,2017-07-13 21:39:00,464
39420954,Jun/19/2018 22:50,Yee_172,465A - inc ARG,Python 3,Accepted,78 ms,0 KB,2018-06-19 22:50:00,465
15914450,Feb/09/2016 16:45,not_bot_but_POT,466A - Cheap Travel,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:45:00,466
43994453,Oct/08/2018 13:46,Cathos,467A - George and Accommodation,Python 3,Accepted,109 ms,0 KB,2018-10-08 13:46:00,467
25207366,Mar/04/2017 13:08,YazanRi,468A - 24 Game,Python 3,Accepted,748 ms,4900 KB,2017-03-04 13:08:00,468
29540374,Aug/18/2017 02:07,ecnerwala,469A - I Wanna Be the Guy,Python 3,Accepted,62 ms,0 KB,2017-08-18 02:07:00,469
15914455,Feb/09/2016 16:45,not_bot_but_POT,471A - MUH and Sticks,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:45:00,471
46733194,Dec/07/2018 21:28,khalil.247,472A - Design Tutorial: Learn from Math,Python 3,Accepted,124 ms,0 KB,2018-12-07 21:28:00,472
15914459,Feb/09/2016 16:45,not_bot_but_POT,474A - Keyboard,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:45:00,474
19830561,Aug/12/2016 17:17,Amores,475A - Bayan Bus,Python 3,Accepted,62 ms,4500 KB,2016-08-12 17:17:00,475
45906807,Nov/18/2018 11:52,Silky_Littleraisin,476A - Dreamoon and Stairs,Python 3,Accepted,109 ms,0 KB,2018-11-18 11:52:00,476
22669427,Dec/03/2016 08:36,Mr.Hitch,476C - Dreamoon and Sums,Python 3,Accepted,62 ms,0 KB,2016-12-03 08:36:00,477
77319595,Apr/20/2020 04:11,coderemite,478A - Initial Bet,Python 3,Accepted,93 ms,0 KB,2020-04-20 04:11:00,478
76090076,Apr/10/2020 15:43,coderemite,479A - Expression,Python 3,Accepted,93 ms,0 KB,2020-04-10 15:43:00,479
18181430,Jun/01/2016 14:45,xidebixia,479C - Exams,Python 3,Accepted,93 ms,5400 KB,2016-06-01 14:45:00,480
8388681,Oct/24/2014 22:18,Vaghar,483C - Diverse Permutation,Python 3,Accepted,296 ms,3500 KB,2014-10-24 22:18:00,482
18355542,Jun/10/2016 12:23,UnusedFever,483A - Counterexample,Python 3,Accepted,77 ms,4700 KB,2016-06-10 12:23:00,483
15914476,Feb/09/2016 16:45,not_bot_but_POT,484A - Bits,Python 3,Accepted,374 ms,0 KB,2016-02-09 16:45:00,484
36691222,Mar/28/2018 14:51,Bamal,485A - Factory,Python 3,Accepted,78 ms,7200 KB,2018-03-28 14:51:00,485
44006173,Oct/08/2018 18:59,Cathos,486A - Calculating Function,Python 3,Accepted,124 ms,0 KB,2018-10-08 18:59:00,486
15914480,Feb/09/2016 16:45,not_bot_but_POT,487A - Fight the Monster,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:45:00,487
77127804,Apr/18/2020 00:52,coderemite,488A - Giga Tower,Python 3,Accepted,109 ms,0 KB,2020-04-18 00:52:00,488
22259246,Nov/16/2016 09:39,borbor,489A - SwapSort,Python 3,Accepted,249 ms,900 KB,2016-11-16 09:39:00,489
73963039,Mar/22/2020 16:09,coderemite,490A - Team Olympiad,Python 3,Accepted,124 ms,300 KB,2020-03-22 16:09:00,490
79459731,May/09/2020 14:48,coderemite,491A - Up the hill,Python 3,Accepted,233 ms,9400 KB,2020-05-09 14:48:00,491
69507406,Jan/25/2020 12:12,stars_in_the_sky,492A - Vanya and Cubes,Python 3,Accepted,109 ms,0 KB,2020-01-25 12:12:00,492
20539561,Sep/11/2016 23:14,Amores,493A - Vasya and Football,Python 3,Accepted,62 ms,0 KB,2016-09-11 23:14:00,493
9108355,Dec/13/2014 20:03,DiEvAl,495C - Treasure,Python 3,Accepted,202 ms,1400 KB,2014-12-13 20:03:00,494
9136237,Dec/15/2014 06:35,jackowitzd2,495A - Digital Counter,Python 3,Accepted,62 ms,0 KB,2014-12-15 06:35:00,495
75614995,Apr/06/2020 03:47,coderemite,496A - Minimum Difficulty,Python 3,Accepted,109 ms,0 KB,2020-04-06 03:47:00,496
78511122,Apr/29/2020 22:14,dubey07#,496C - Removing Columns,Python 3,Accepted,109 ms,300 KB,2020-04-29 22:14:00,497
49854302,Feb/13/2019 09:17,vjudge3,499C - Crazy Town,Python 3,Accepted,109 ms,0 KB,2019-02-13 09:17:00,498
9362356,Jan/04/2015 22:31,jackowitzd2,499A - Watching a movie,Python 3,Accepted,77 ms,0 KB,2015-01-04 22:31:00,499
52250244,Apr/03/2019 01:52,sofigenr,500A - New Year Transportation,Python 3,Accepted,124 ms,1800 KB,2019-04-03 01:52:00,500
75578032,Apr/05/2020 17:23,coderemite,501A - Contest,Python 3,Accepted,93 ms,0 KB,2020-04-05 17:23:00,501
9418902,Jan/12/2015 20:31,puffingpup,501C - Misha and Forest,Python 3,Accepted,748 ms,11200 KB,2015-01-12 20:31:00,504
17026455,Mar/30/2016 02:09,lavafalls,505A - Mr. Kitayuta's Gift,Python 3,Accepted,62 ms,4500 KB,2016-03-30 02:09:00,505
61025925,Sep/21/2019 18:59,Ajay_Modi,507A - Amr and Music,Python 3,Accepted,124 ms,0 KB,2019-09-21 18:59:00,507
9662021,Feb/01/2015 09:19,sunhong,508A - Pasha and Pixels,Python 3,Accepted,514 ms,4500 KB,2015-02-01 09:19:00,508
9674212,Feb/02/2015 12:58,xorek222,509A - Maximum in Table,Python 3,Accepted,62 ms,0 KB,2015-02-02 12:58:00,509
45084880,Oct/30/2018 09:38,Silky_Littleraisin,510A - Fox And Snake,Python 3,Accepted,108 ms,0 KB,2018-10-30 09:38:00,510
18454917,Jun/14/2016 18:41,mike_nzk,510C - Fox And Names,Python 3,Accepted,77 ms,5000 KB,2016-06-14 18:41:00,512
73975314,Mar/22/2020 18:41,coderemite,513A - Game,Python 3,Accepted,124 ms,0 KB,2020-03-22 18:41:00,513
48592796,Jan/20/2019 07:09,DLCattici,514A - Chewbaсca and Number,Python 3,Accepted,124 ms,0 KB,2019-01-20 07:09:00,514
29183870,Aug/04/2017 08:02,ecnerwala,515A - Drazil and Date,Python 3,Accepted,61 ms,4500 KB,2017-08-04 08:02:00,515
40682239,Jul/23/2018 23:53,rumboalfuturo,515C - Drazil and Factorial,Python 3,Accepted,124 ms,0 KB,2018-07-23 23:53:00,516
13602572,Oct/14/2015 09:34,Amores,518A - Vitaly and Strings,Python 3,Accepted,62 ms,0 KB,2015-10-14 09:34:00,518
10395502,Mar/22/2015 11:39,yugle7,519A - A and B and Chess,Python 3,Accepted,62 ms,0 KB,2015-03-22 11:39:00,519
29671982,Aug/22/2017 05:34,ecnerwala,520A - Pangram,Python 3,Accepted,62 ms,0 KB,2017-08-22 05:34:00,520
30589090,Sep/21/2017 19:04,yugle7,520C - DNA Alignment,Python 3,Accepted,61 ms,200 KB,2017-09-21 19:04:00,521
10794185,Apr/20/2015 08:31,Vivek_N_2,522A - Reposts,Python 3,Accepted,62 ms,4600 KB,2015-04-20 08:31:00,522
20797635,Sep/21/2016 17:25,Amores,"523A - Rotate, Flip and Zoom",Python 3,Accepted,62 ms,600 KB,2016-09-21 17:25:00,523
16860985,Mar/21/2016 20:25,SerVasilich,"524A - Возможно, вы знаете этих людей?",Python 3,Accepted,124 ms,5000 KB,2016-03-21 20:25:00,524
79582655,May/09/2020 21:13,coderemite,525A - Vitaliy and Pie,Python 3,Accepted,202 ms,15700 KB,2020-05-09 21:13:00,525
21656429,Oct/22/2016 06:34,Amores,526A - King of Thieves,Python 3,Accepted,77 ms,0 KB,2016-10-22 06:34:00,526
15914539,Feb/09/2016 16:46,not_bot_but_POT,527A - Playing with Paper,Python 3,Accepted,46 ms,0 KB,2016-02-09 16:46:00,527
68647439,Jan/12/2020 12:33,jvti,534A - Exam,Python 3,Accepted,140 ms,500 KB,2020-01-12 12:33:00,534
12983037,Sep/13/2015 14:13,diang,535A - Tavas and Nafas,Python 3,Accepted,62 ms,0 KB,2015-09-13 14:13:00,535
31255727,Oct/12/2017 19:53,yugle7,535C - Tavas and Karafs,Python 3,Accepted,1747 ms,0 KB,2017-10-12 19:53:00,536
46909175,Dec/11/2018 18:55,Silky_Littleraisin,538A - Cutting Banner,Python 3,Accepted,109 ms,0 KB,2018-12-11 18:55:00,538
73964797,Mar/22/2020 16:33,coderemite,540A - Combination Lock,Python 3,Accepted,109 ms,0 KB,2020-03-22 16:33:00,540
11034229,May/07/2015 22:00,merolish,544A - Set of Strings,Python 3,Accepted,46 ms,0 KB,2015-05-07 22:00:00,544
75926913,Apr/08/2020 22:57,coderemite,545A - Toy Cars,Python 3,Accepted,124 ms,0 KB,2020-04-08 22:57:00,545
42809076,Sep/12/2018 21:46,BBtheGoD,546A - Soldier and Bananas,Python 3,Accepted,124 ms,0 KB,2018-09-12 21:46:00,546
15914563,Feb/09/2016 16:47,not_bot_but_POT,548A - Mike and Fax,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:47:00,548
11634566,Jun/18/2015 18:07,ChiliuDog,549A - Face Detection,Python 3,Accepted,62 ms,0 KB,2015-06-18 18:07:00,549
39877233,Jul/02/2018 22:18,Yath230799,550A - Two Substrings,Python 3,Accepted,124 ms,200 KB,2018-07-02 22:18:00,550
12629224,Aug/21/2015 17:05,UnusedFever,551A - GukiZ and Contest,Python 3,Accepted,1201 ms,500 KB,2015-08-21 17:05:00,551
78923293,May/04/2020 03:26,coderemite,552A - Vanya and Table,Python 3,Accepted,109 ms,0 KB,2020-05-04 03:26:00,552
12293401,Jul/31/2015 18:12,Fekete,554C - Kyoya and Colored Balls,Python 3,Accepted,155 ms,100 KB,2015-07-31 18:12:00,553
11745826,Jun/24/2015 20:34,zvovov,554A - Kyoya and Photobooks,Python 3,Accepted,61 ms,0 KB,2015-06-24 20:34:00,554
47010145,Dec/14/2018 19:01,Silky_Littleraisin,555A - Case of Matryoshkas,Python 3,Accepted,327 ms,6900 KB,2018-12-14 19:01:00,555
14565006,Nov/30/2015 06:36,lavafalls,556A - Case of the Zeros and Ones,Python 3,Accepted,62 ms,500 KB,2015-11-30 06:36:00,556
19819001,Aug/12/2016 07:38,Amores,557A - Ilya and Diplomas,Python 3,Accepted,62 ms,4500 KB,2016-08-12 07:38:00,557
22890126,Dec/11/2016 20:20,ohNoo,558A - Lala Land and Apple Trees,Python 3,Accepted,61 ms,0 KB,2016-12-11 20:20:00,558
12263680,Jul/29/2015 14:28,SerVasilich,560C - Gerald's Hexagon,Python 3,Accepted,46 ms,0 KB,2015-07-29 14:28:00,559
12187368,Jul/22/2015 20:53,vitux,560A - Currency System in Geraldion,Python 3,Accepted,46 ms,0 KB,2015-07-22 20:53:00,560
79704009,May/11/2020 06:53,rowida126,567A - Lineland Mail,Python 3,Accepted,577 ms,15300 KB,2020-05-11 06:53:00,567
31034631,Oct/05/2017 16:10,yugle7,568A - Primes or Palindromes?,Python 3,Accepted,701 ms,4700 KB,2017-10-05 16:10:00,568
57935637,Jul/29/2019 13:34,Annvv,569A - Music,Python 3,Accepted,109 ms,0 KB,2019-07-29 13:34:00,569
15914593,Feb/09/2016 16:48,not_bot_but_POT,570A - Elections,Python 3,Accepted,62 ms,100 KB,2016-02-09 16:48:00,570
24978146,Feb/24/2017 15:01,sina-ss,571A - Lengthening Sticks,Python 3,Accepted,701 ms,4500 KB,2017-02-24 15:01:00,571
75276345,Apr/02/2020 21:08,stars_in_the_sky,572A - Arrays,Python 3,Accepted,156 ms,8600 KB,2020-04-02 21:08:00,572
19951738,Aug/18/2016 21:24,Amores,573A - Bear and Poker,Python 3,Accepted,607 ms,11700 KB,2016-08-18 21:24:00,573
19037699,Jul/12/2016 02:02,Amores,574A - Bear and Elections,Python 3,Accepted,77 ms,0 KB,2016-07-12 02:02:00,574
46240365,Nov/26/2018 10:28,Silky_Littleraisin,576A - Vasya and Petya's Game,Python 3,Accepted,124 ms,0 KB,2018-11-26 10:28:00,576
45373980,Nov/06/2018 14:26,Silky_Littleraisin,577A - Multiplication Table,Python 3,Accepted,124 ms,0 KB,2018-11-06 14:26:00,577
15914604,Feb/09/2016 16:48,not_bot_but_POT,578A - A Problem about Polyline,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:48:00,578
13027113,Sep/16/2015 18:19,SerVasilich,579A - Raising Bacteria,Python 3,Accepted,46 ms,0 KB,2015-09-16 18:19:00,579
43997915,Oct/08/2018 15:23,Cathos,580A - Kefa and First Steps,Python 3,Accepted,202 ms,7000 KB,2018-10-08 15:23:00,580
68134743,Jan/03/2020 21:23,stars_in_the_sky,581A - Vasya the Hipster,Python 3,Accepted,109 ms,0 KB,2020-01-03 21:23:00,581
15914609,Feb/09/2016 16:48,not_bot_but_POT,582A - GCD Table,Python 3,Accepted,670 ms,15700 KB,2016-02-09 16:48:00,582
75797354,Apr/08/2020 05:49,coderemite,583A - Asphalting Roads,Python 3,Accepted,109 ms,0 KB,2020-04-08 05:49:00,583
30691966,Sep/25/2017 01:59,winstontsai,584A - Olesya and Rodion,Python 3,Accepted,62 ms,0 KB,2017-09-25 01:59:00,584
14361383,Nov/20/2015 17:34,he_jun_wei,586A - Alena's Schedule,Python 3,Accepted,77 ms,500 KB,2015-11-20 17:34:00,586
13942210,Oct/30/2015 04:08,SteelRaven,587A - Duff and Weight Lifting,Python 3,Accepted,951 ms,61800 KB,2015-10-30 04:08:00,587
74723897,Mar/29/2020 14:24,coderemite,588A - Duff and Meat,Python 3,Accepted,343 ms,0 KB,2020-03-29 14:24:00,588
76676828,Apr/14/2020 13:06,LeierKing,591C - Median Smoothing,Python 3,Accepted,998 ms,26000 KB,2020-04-14 13:06:00,590
74209317,Mar/24/2020 17:15,coderemite,591A - Wizards' Duel,Python 3,Accepted,124 ms,0 KB,2020-03-24 17:15:00,591
20291419,Aug/31/2016 02:14,Amores,592A - PawnChess,Python 3,Accepted,77 ms,0 KB,2016-08-31 02:14:00,592
14309949,Nov/17/2015 12:02,LAO,593A - 2Char,Python 3,Accepted,77 ms,0 KB,2015-11-17 12:02:00,593
14687957,Dec/07/2015 18:12,rickya#,595C - Warrior and Archer,Python 3,Accepted,233 ms,16400 KB,2015-12-07 18:12:00,594
64054960,Nov/02/2019 03:45,luismriq,595A - Vitaly and Night,Python 3,Accepted,109 ms,300 KB,2019-11-02 03:45:00,595
20291643,Aug/31/2016 02:45,Amores,596A - Wilbur and Swimming Pool,Python 3,Accepted,78 ms,0 KB,2016-08-31 02:45:00,596
15914631,Feb/09/2016 16:48,not_bot_but_POT,597A - Divisibility,Python 3,Accepted,62 ms,0 KB,2016-02-09 16:48:00,597
39696281,Jun/27/2018 11:54,AmanGupta_,598A - Tricky Sum,Python 3,Accepted,78 ms,0 KB,2018-06-27 11:54:00,598
70563350,Feb/08/2020 15:31,coderemite,599A - Patrick and Shopping,Python 3,Accepted,124 ms,0 KB,2020-02-08 15:31:00,599
31447542,Oct/17/2017 15:09,yugle7,600A - Extract Numbers,Python 3,Accepted,997 ms,6100 KB,2017-10-17 15:09:00,600
68154193,Jan/04/2020 11:16,ERIWUG,601A - The Two Routes,Python 3,Accepted,358 ms,900 KB,2020-01-04 11:16:00,601
79760281,May/11/2020 18:25,coderemite,602A - Two Bases,Python 3,Accepted,109 ms,6500 KB,2020-05-11 18:25:00,602
27599112,Jun/05/2017 22:01,YazanRi,604C - Alternative Thinking,Python 3,Accepted,62 ms,200 KB,2017-06-05 22:01:00,603
79219827,May/07/2020 04:43,coderemite,604A - Uncowed Forces,Python 3,Accepted,124 ms,6500 KB,2020-05-07 04:43:00,604
14844098,Dec/17/2015 12:50,Nymphet,605A - Sorting Railway Cars,Python 3,Accepted,109 ms,6800 KB,2015-12-17 12:50:00,605
14742920,Dec/10/2015 14:56,kvanted,606A - Magic Spheres,Python 3,Accepted,62 ms,0 KB,2015-12-10 14:56:00,606
61037011,Sep/21/2019 23:27,gosaindhruv,607A - Chain Reaction,Python 3,Accepted,592 ms,6000 KB,2019-09-21 23:27:00,607
20539106,Sep/11/2016 22:41,Amores,608A - Saitama Destroys Hotel,Python 3,Accepted,77 ms,0 KB,2016-09-11 22:41:00,608
20473200,Sep/09/2016 09:51,Amores,609A - Флеш-карты,Python 3,Accepted,62 ms,0 KB,2016-09-09 09:51:00,609
19818900,Aug/12/2016 07:31,Amores,610A - Pasha and Stick,Python 3,Accepted,62 ms,4500 KB,2016-08-12 07:31:00,610
74217772,Mar/24/2020 18:46,coderemite,611A - New Year and Days,Python 3,Accepted,109 ms,0 KB,2020-03-24 18:46:00,611
15505415,Jan/23/2016 02:41,Amores,612A - The Text Splitting,Python 3,Accepted,77 ms,0 KB,2016-01-23 02:41:00,612
36276845,Mar/14/2018 16:17,MarcoXerox,613A - Peter and Snow Blower,Python 3,Accepted,545 ms,15000 KB,2018-03-14 16:17:00,613
47008793,Dec/14/2018 18:19,Silky_Littleraisin,614A - Link/Cut Tree,Python 3,Accepted,109 ms,0 KB,2018-12-14 18:19:00,614
73136473,Mar/13/2020 14:59,coderemite,615A - Bulbs,Python 3,Accepted,109 ms,100 KB,2020-03-13 14:59:00,615
79098558,May/06/2020 03:52,coderemite,616A - Comparing Two Long Integers,Python 3,Accepted,109 ms,4300 KB,2020-05-06 03:52:00,616
15559426,Jan/24/2016 19:19,thehaiyang,617A - Elephant,Python 3,Accepted,62 ms,0 KB,2016-01-24 19:19:00,617
74651968,Mar/28/2020 18:09,coderemite,618A - Slime Combining,Python 3,Accepted,109 ms,0 KB,2020-03-28 18:09:00,618
15729398,Feb/01/2016 14:12,Mateon1,620A - Professor GukiZ's Robot,Python 3,Accepted,62 ms,0 KB,2016-02-01 14:12:00,620
55127595,Jun/05/2019 16:35,vjudge3,621A - Wet Shark and Odd and Even,Python 3,Accepted,155 ms,8300 KB,2019-06-05 16:35:00,621
58111637,Aug/01/2019 10:24,salimRawas,622A - Infinite Sequence,Python 3,Accepted,109 ms,0 KB,2019-08-01 10:24:00,622
31039916,Oct/05/2017 18:55,yugle7,623A - Graph and String,Python 3,Accepted,483 ms,300 KB,2017-10-05 18:55:00,623
15817506,Feb/05/2016 06:21,lavafalls,624A - Save Luke,Python 3,Accepted,62 ms,0 KB,2016-02-05 06:21:00,624
17150678,Apr/03/2016 23:42,Imrais,625A - Guest From the Past,Python 3,Accepted,77 ms,5000 KB,2016-04-03 23:42:00,625
16065495,Feb/17/2016 07:21,snowflake,626A - Robot Sequence,Python 3,Accepted,77 ms,2300 KB,2016-02-17 07:21:00,626
31561440,Oct/21/2017 12:23,yugle7,627A - XOR Equation,Python 3,Accepted,62 ms,5400 KB,2017-10-21 12:23:00,627
16219706,Feb/20/2016 06:17,koshin,628A - Tennis Tournament,Python 3,Accepted,62 ms,0 KB,2016-02-20 06:17:00,628
73364311,Mar/15/2020 22:32,coderemite,629A - Far Relative’s Birthday Cake,Python 3,Accepted,109 ms,300 KB,2020-03-15 22:32:00,629
16143570,Feb/18/2016 18:01,xlwinner11,630A - Again Twenty Five!,Python 3,Accepted,61 ms,0 KB,2016-02-18 18:01:00,630
51888346,Mar/27/2019 10:44,Mehrdad_ravenS,631A - Interview,Python 3,Accepted,124 ms,400 KB,2019-03-27 10:44:00,631
20426899,Sep/07/2016 03:27,Amores,632A - Grandma Laura and Apples,Python 3,Accepted,61 ms,0 KB,2016-09-07 03:27:00,632
20448279,Sep/08/2016 04:49,Amores,633A - Ebony and Ivory,Python 3,Accepted,77 ms,0 KB,2016-09-08 04:49:00,633
16440653,Mar/01/2016 15:19,rondou,634A - Island Puzzle,Python 3,Accepted,140 ms,18600 KB,2016-03-01 15:19:00,634
59562661,Aug/27/2019 12:17,franckmy,635A - Orchestra,Python 3,Accepted,124 ms,0 KB,2019-08-27 12:17:00,635
16797175,Mar/19/2016 00:06,SerVasilich,637A - Voting for Photos,Python 3,Accepted,93 ms,7000 KB,2016-03-19 00:06:00,637
24090400,Jan/24/2017 14:49,YazanRi,638A - Home Numbers,Python 3,Accepted,93 ms,4500 KB,2017-01-24 14:49:00,638
20410340,Sep/06/2016 04:41,Amores,639A - Bear and Displayed Friends,Python 3,Accepted,950 ms,13000 KB,2016-09-06 04:41:00,639
79387295,May/08/2020 17:31,coderemite,641A - Little Artem and Grasshopper,Python 3,Accepted,155 ms,14300 KB,2020-05-08 17:31:00,641
79413479,May/08/2020 23:14,coderemite,644A - Parliament of Berland,Python 3,Accepted,124 ms,6800 KB,2020-05-08 23:14:00,644
72111229,Feb/29/2020 20:02,cs1g,645A - Amity Assessment,Python 3,Accepted,109 ms,300 KB,2020-02-29 20:02:00,645
16859331,Mar/21/2016 18:40,komendart,646A - Три брата,Python 3,Accepted,62 ms,4500 KB,2016-03-21 18:40:00,646
16933606,Mar/25/2016 19:37,komendart,647A - Оценки Васи,Python 3,Accepted,62 ms,4500 KB,2016-03-25 19:37:00,647
16888646,Mar/23/2016 18:06,SendThemToHell,648A - Наибольший подъем,Python 3,Accepted,77 ms,5000 KB,2016-03-23 18:06:00,648
16946737,Mar/26/2016 10:32,Sagitav,649A - Любимые числа Поликарпа,Python 3,Accepted,77 ms,4500 KB,2016-03-26 10:32:00,649
16847855,Mar/21/2016 01:59,jackowitzd2,650A - Watchmen,Python 3,Accepted,1559 ms,33200 KB,2016-03-21 01:59:00,650
16682503,Mar/13/2016 00:51,jackowitzd2,651A - Joysticks,Python 3,Accepted,77 ms,0 KB,2016-03-13 00:51:00,651
31418106,Oct/16/2017 19:19,yugle7,652A - Gabriel and Caterpillar,Python 3,Accepted,62 ms,5400 KB,2017-10-16 19:19:00,652
68779159,Jan/14/2020 17:25,cs1g,653A - Bear and Three Balls,Python 3,Accepted,109 ms,0 KB,2020-01-14 17:25:00,653
72111229,Feb/29/2020 20:02,cs1g,645A - Amity Assessment,Python 3,Accepted,109 ms,300 KB,2020-02-29 20:02:00,655
27095983,May/13/2017 22:04,priyansh.dalsania,656A - Da Vinci Powers,Python 3,Accepted,62 ms,0 KB,2017-05-13 22:04:00,656
33008442,Dec/07/2017 22:05,YazanRi,639B - Bear and Forgotten Tree 3,Python 3,Accepted,592 ms,5700 KB,2017-12-07 22:05:00,657
70509757,Feb/07/2020 17:32,coderemite,658A - Bear and Reverse Radewoosh,Python 3,Accepted,124 ms,500 KB,2020-02-07 17:32:00,658
17607468,May/01/2016 14:50,z423x5c6,659A - Round House,Python 3,Accepted,77 ms,4800 KB,2016-05-01 14:50:00,659
17293950,Apr/12/2016 21:21,w3rew,660A - Co-prime Array,Python 3,Accepted,77 ms,400 KB,2016-04-12 21:21:00,660
21197338,Oct/05/2016 00:57,Amores,663A - Rebus,Python 3,Accepted,374 ms,0 KB,2016-10-05 00:57:00,663
74247325,Mar/25/2020 03:21,coderemite,664A - Complicated GCD,Python 3,Accepted,108 ms,0 KB,2020-03-25 03:21:00,664
31790543,Oct/27/2017 12:48,yugle7,665A - Buses Between Cities,Python 3,Accepted,62 ms,0 KB,2017-10-27 12:48:00,665
31432198,Oct/16/2017 23:05,yugle7,666A - Reberland Linguistics,Python 3,Accepted,93 ms,6800 KB,2017-10-16 23:05:00,666
19831910,Aug/12/2016 18:29,Amores,667A - Pouring Rain,Python 3,Accepted,62 ms,4500 KB,2016-08-12 18:29:00,667
34251994,Jan/17/2018 15:49,yugle7,641B - Little Artem and Matrix,Python 3,Accepted,217 ms,6500 KB,2018-01-17 15:49:00,668
24232776,Jan/28/2017 21:49,Wavescale,669A - Little Artem and Presents,Python 3,Accepted,62 ms,4500 KB,2017-01-28 21:49:00,669
52452411,Apr/07/2019 13:20,y0f01,670A - Holidays,Python 3,Accepted,109 ms,0 KB,2019-04-07 13:20:00,670
18235429,Jun/03/2016 21:02,Vasiliy_48,672C - Recycling Bottles,Python 3,Accepted,1278 ms,19100 KB,2016-06-03 21:02:00,671
17874438,May/12/2016 14:27,SerVasilich,672A - Summer Camp,Python 3,Accepted,77 ms,5000 KB,2016-05-12 14:27:00,672
74648585,Mar/28/2020 17:28,coderemite,673A - Bear and Game,Python 3,Accepted,109 ms,0 KB,2020-03-28 17:28:00,673
69950435,Feb/01/2020 11:47,whiwf,675A - Infinite Sequence,Python 3,Accepted,124 ms,300 KB,2020-02-01 11:47:00,675
75795072,Apr/08/2020 04:34,coderemite,676A - Nicholas and Permutation,Python 3,Accepted,124 ms,0 KB,2020-04-08 04:34:00,676
52210999,Apr/01/2019 22:47,sofigenr,677A - Vanya and Fence,Python 3,Accepted,109 ms,0 KB,2019-04-01 22:47:00,677
18439483,Jun/14/2016 02:46,lavafalls,678A - Johny Likes Numbers,Python 3,Accepted,62 ms,0 KB,2016-06-14 02:46:00,678
18331425,Jun/09/2016 00:45,SerVasilich,680C - Bear and Prime 100,Python 3,Accepted,77 ms,4700 KB,2016-06-09 00:45:00,679
74241802,Mar/25/2020 00:19,coderemite,680A - Bear and Five Cards,Python 3,Accepted,109 ms,0 KB,2020-03-25 00:19:00,680
18483476,Jun/15/2016 02:20,sugar,681A - A Good Contest,Python 3,Accepted,77 ms,4700 KB,2016-06-15 02:20:00,681
18567786,Jun/18/2016 02:25,Ferathorn,682A - Alyona and Numbers,Python 3,Accepted,452 ms,0 KB,2016-06-18 02:25:00,682
30570776,Sep/21/2017 11:15,yugle7,685A - Robbers' watch,Python 3,Accepted,77 ms,300 KB,2017-09-21 11:15:00,685
67858744,Dec/29/2019 10:10,stars_in_the_sky,686A - Free Ice Cream,Python 3,Accepted,140 ms,0 KB,2019-12-29 10:10:00,686
47492637,Dec/25/2018 16:07,vjudge1,687A - NP-Hard Problem,Python 3,Accepted,561 ms,15300 KB,2018-12-25 16:07:00,687
73147955,Mar/13/2020 18:05,coderemite,688A - Opponents,Python 3,Accepted,109 ms,300 KB,2020-03-13 18:05:00,688
57342801,Jul/19/2019 22:59,orailly,689A - Mike and Cellphone,Python 3,Accepted,124 ms,0 KB,2019-07-19 22:59:00,689
69798983,Jan/30/2020 00:26,cs1g,691A - Fashion in Berland,Python 3,Accepted,124 ms,0 KB,2020-01-30 00:26:00,691
