14828568,2015-12-16 04:06:00,merolish,138A - Literature Lesson,Python 3,Accepted,7,67,"t  =   [ tuple ( map ( int ,  input (). split ()))   for  i  in  range ( int ( input ()))] t . sort () c ,  s  =   0 ,   0 for  a ,  b  in  t :      if  b  <  c :  s  +=   1      if  b  >  c :  c  =  b print ( s )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln lit kwd pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln lit pln kwd pln pun pln pun pln pun pln kwd pun pln pun,154 ms,0 KB,139
8067790,2014-10-03 15:18:00,manhhomienbienthuy,140C - New Year Snowmen,Python 3,Accepted,25,196,"#!/usr/bin/env python3 from  heapq  import   * from  collections  import  defaultdict   n  =  int ( input ()) r  =  map ( int ,  input (). split ()) H  =  defaultdict ( int ) for  t  in  r :     H [ t ]   +=   1   D  =   [(- 1   *  v ,  k )   for  k ,  v  in  H . items ()] heapify ( D ) ret  =   [] while  len ( D )   >   2 :     a ,  b ,  c  =  heappop ( D ),  heappop ( D ),  heappop ( D )       ret . append ( sorted ([ a [ 1 ],  b [ 1 ],  c [ 1 ]],  reverse = True ))        for  x ,  xi  in   (( i  +   1 ,  j )   for  i ,  j  in   ( a ,  b ,  c )):          if  x :             heappush ( D ,   ( x ,  xi ))   print ( len ( ret )) for  a ,  b ,  c  in  ret :      print ( a ,  b ,  c )",com kwd pln kwd pln pun kwd pln kwd pln pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln lit pln pln pun pln pun lit pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun lit pun pln pun lit pun pln pun lit pun pln pun kwd pun pln pln kwd pln pun pln kwd pln pun pln pun pln lit pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun kwd pln pun pln pun pln kwd pln pun pln kwd pun pln pun pln pun pln pun,1684 ms,11900 KB,140
47529859,2018-12-26 21:12:00,_aurora_#,141C - Queue,Python 3,Accepted,15,114,"n  =  int ( input ()) a  =   [] for  _  in  range ( n ):     x  =  input (). split ()     a . append (( x [ 0 ],  int ( x [ 1 ]))) a . sort ( key = lambda  x :  x [ 1 ]) ans  =   [] for  x  in  a :      if  x [ 1 ]   >  len ( ans ):          print (- 1 )         exit ()     ans . insert ( x [ 1 ],   ( x [ 0 ],  n ))     n  -=   1 for  x  in  ans :      print ( x [ 0 ],  x [ 1 ])",pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun kwd pln pun pln pun lit pun pln pun pln pun kwd pln kwd pln pun pln kwd pln pun lit pun pln pun pln pun pln pun pln kwd pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln lit kwd pln kwd pln pun pln kwd pun pln pun lit pun pln pun lit pun,278 ms,900 KB,141
5480875,2013-12-20 17:15:00,yugle7,142A - Help Farmer,Python 3,Accepted,15,114,"n  =  int ( input ()) a  =   [] for  _  in  range ( n ):     x  =  input (). split ()     a . append (( x [ 0 ],  int ( x [ 1 ]))) a . sort ( key = lambda  x :  x [ 1 ]) ans  =   [] for  x  in  a :      if  x [ 1 ]   >  len ( ans ):          print (- 1 )         exit ()     ans . insert ( x [ 1 ],   ( x [ 0 ],  n ))     n  -=   1 for  x  in  ans :      print ( x [ 0 ],  x [ 1 ])",pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun kwd pln pun pln pun lit pun pln pun pln pun kwd pln kwd pln pun pln kwd pln pun lit pun pln pun pln pun pln pun pln kwd pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln lit kwd pln kwd pln pun pln kwd pun pln pun lit pun pln pun lit pun,312 ms,100 KB,143
4098429,2013-07-18 13:45:00,fish_ball,144C - Anagram Search,Python 3,Accepted,22,169,"s  =  input ()   +   '?' p  =  input ()   cnt  =   0   d  =   [ 0 ]   *   26   for  c  in  p :  d [ ord ( c )- 97 ]   +=   1   for  c  in  s [ 0 : len ( p )]:      if  c  !=   '?' :         d [ ord ( c )- 97 ]   -=   1   for  k  in  range ( len ( p ),  len ( s )):      if  min ( d )   >=   0 :         cnt  +=   1      if  s [ k ]   !=   '?' :         d [ ord ( s [ k ])- 97 ]   -=   1      if  s [ k - len ( p )]   !=   '?' :         d [ ord ( s [ k - len ( p )])- 97 ]   +=   1   print ( cnt )",pln pun pln pun pln pun pln str pln pun pln pun pln pln pun pln lit pln pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln pun pln kwd pln pun pln str pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln lit pun pln pun pln lit pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pun pln pun,405 ms,400 KB,144
19832117,2016-08-12 18:42:00,Amores,145A - Lucky Conversion,Python 3,Accepted,22,169,"s  =  input ()   +   '?' p  =  input ()   cnt  =   0   d  =   [ 0 ]   *   26   for  c  in  p :  d [ ord ( c )- 97 ]   +=   1   for  c  in  s [ 0 : len ( p )]:      if  c  !=   '?' :         d [ ord ( c )- 97 ]   -=   1   for  k  in  range ( len ( p ),  len ( s )):      if  min ( d )   >=   0 :         cnt  +=   1      if  s [ k ]   !=   '?' :         d [ ord ( s [ k ])- 97 ]   -=   1      if  s [ k - len ( p )]   !=   '?' :         d [ ord ( s [ k - len ( p )])- 97 ]   +=   1   print ( cnt )",pln pun pln pun pln pun pln str pln pun pln pun pln pln pun pln lit pln pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun lit pun pln pun pln pun pln kwd pln pun pln str pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln lit pun pln pun pln lit pln kwd pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pln pun pln pun pln pun pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pun pln pun,156 ms,4900 KB,146
5121028,2013-11-15 22:25:00,yugle7,148C - Terse princess,Python 3,Accepted,9,169,"n ,  b ,  a  =  map ( int ,  input (). split ()) c  =  n  -  a  -  b  -   1 if  c  <   0 :   print ( '-1' ) elif  a :     d  =   ( 1   <<  a )      print ( '1' ,   ' ' . join ( str ( 2   <<  i )   for  i  in  range ( a )),   ' ' . join ( map ( str ,  range ( d  +   1 ,  d  +  b  +   1 ))),   ( str ( d  +  b )   +   ' ' )   *  c ) elif  b  <  n  -   1 :   print ( '1 '   *   ( c  +   1 )   +   ' ' . join ( map ( str ,  range ( 2 ,   2   +  b )))) elif  b :   print ( '-1' ) else :   print ( '1' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pln pun pln lit pun pln kwd pun str pun kwd pln pun pln pun pln pun lit pln pun pln pun pln kwd pun str pun pln str pun pln pun pln pun lit pln pun pln pun pln kwd pln kwd pln pun pln pun pln str pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln str pun pln pun pln pun kwd pln pun pln pun pln lit pun pln kwd pun str pln pun pln pun pln pun pln lit pun pln pun pln str pun pln pun pln pun pln pun pln pun lit pun pln lit pln pun pln pun kwd pln pun pln kwd pun str pun kwd pun pln kwd pun str pun,92 ms,0 KB,148
55957161,2019-06-23 10:43:00,Mohamed_Ayman,149C - Division into Teams,Python 3,Accepted,9,92,"n  =  int ( input ()) arr  =  sorted ([( int ( x ),  i )   for  i ,  x  in  enumerate ( input (). split ())]) print (( len ( arr )+ 1 )// 2 ) for  i  in  arr [:: 2 ]:        print ( i [ 1 ]+ 1 ,  end = ' ' ) print () print ( len ( arr )// 2 ) for  i  in  arr [ 1 :: 2 ]:        print ( i [ 1 ]+ 1 ,  end = ' ' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun kwd pun pln pun pln pun lit pun lit pun kwd pln kwd pln pun lit pun pln pln kwd pun pln pun lit pun lit pun pln pun str pun kwd pun kwd pun pln pun pln pun lit pun kwd pln kwd pln pun lit pun lit pun pln pln kwd pun pln pun lit pun lit pun pln pun str pun,778 ms,12400 KB,149
31004163,2017-10-05 01:40:00,Eva,150A - Win or Freeze,Python 3,Accepted,9,92,"n  =  int ( input ()) arr  =  sorted ([( int ( x ),  i )   for  i ,  x  in  enumerate ( input (). split ())]) print (( len ( arr )+ 1 )// 2 ) for  i  in  arr [:: 2 ]:        print ( i [ 1 ]+ 1 ,  end = ' ' ) print () print ( len ( arr )// 2 ) for  i  in  arr [ 1 :: 2 ]:        print ( i [ 1 ]+ 1 ,  end = ' ' )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pun pln kwd pln pun pln pun pln pun kwd pun pln pun pln pun lit pun lit pun kwd pln kwd pln pun lit pun pln pln kwd pun pln pun lit pun lit pun pln pun str pun kwd pun kwd pun pln pun pln pun lit pun kwd pln kwd pln pun lit pun lit pun pln pln kwd pun pln pun lit pun lit pun pln pun str pun,1606 ms,0 KB,151
3905060,2013-06-16 16:16:00,nab,152C - Pocket Book,Python 3,Accepted,5,49,"R = input n , m = map ( int , R (). split ()) r = 1 for  z  in  zip (* map ( R , "" "" * n )): r *= len ( set ( z )) print ( r %( 10 ** 9 + 7 ))",pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun lit pun lit pun,93 ms,100 KB,152
5544564,2013-12-29 00:03:00,yugle7,154A - Hometask,Python 3,Accepted,5,49,"R = input n , m = map ( int , R (). split ()) r = 1 for  z  in  zip (* map ( R , "" "" * n )): r *= len ( set ( z )) print ( r %( 10 ** 9 + 7 ))",pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit kwd pln kwd pln pun pln pun pln pun str pun pln pun pln pun pln pun pln pun pln pun kwd pun pln pun lit pun lit pun lit pun,248 ms,500 KB,155
40286376,2018-07-13 19:00:00,yugle7,156C - Cipher,Python 3,Accepted,13,163,"S ,  N  =   2501 ,   101 m  =   1000000007 k  =   26 p  =   [[ 0 ]   *   ( S  +  k )   for  i  in  range ( N )] p [ 0 ][ 0 ]   =   1 for  n  in  range ( 1 ,  N ):      for  s  in  range ( S ):         p [ n ][ s ]   =   ( p [ n ][ s  -   1 ]   +  p [ n  -   1 ][ s ]   -  p [ n  -   1 ][ s  -  k ])   %  m r  =   [] for  j  in  range ( int ( input ())):     t  =  input ()     s  =  sum ( ord ( q )   -   97   for  q  in  t )      print ( p [ len ( t )][ s ]   -   1 )",pln pun pln pun pln lit pun pln lit pln pun pln lit pln pun pln lit pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln lit kwd pln kwd pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln kwd pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln lit pun,1214 ms,3200 KB,156
5359494,2013-12-06 13:41:00,yugle7,156A - Message,Python 3,Accepted,13,163,"S ,  N  =   2501 ,   101 m  =   1000000007 k  =   26 p  =   [[ 0 ]   *   ( S  +  k )   for  i  in  range ( N )] p [ 0 ][ 0 ]   =   1 for  n  in  range ( 1 ,  N ):      for  s  in  range ( S ):         p [ n ][ s ]   =   ( p [ n ][ s  -   1 ]   +  p [ n  -   1 ][ s ]   -  p [ n  -   1 ][ s  -  k ])   %  m r  =   [] for  j  in  range ( int ( input ())):     t  =  input ()     s  =  sum ( ord ( q )   -   97   for  q  in  t )      print ( p [ len ( t )][ s ]   -   1 )",pln pun pln pun pln lit pun pln lit pln pun pln lit pln pun pln lit pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun lit pun lit pun pln pun pln lit kwd pln kwd pln pun lit pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pln kwd pln kwd pln pun pln kwd pun pln pun pln pun pln pun pln pun pln pun pln lit pun,1278 ms,100 KB,157
19470510,2016-07-29 04:54:00,Amores,158C - Cd and pwd commands,Python 3,Accepted,10,90,"d = """" for  _  in  range ( int ( input ())):     s = input ()      if  s == ""pwd"" : print ( d + ""/"" )      else :         s = s . split ()[- 1 ]          if  s [ 0 ]== ""/"" : s , d = s [ 1 :], """"          for  x  in  s . split ( ""/"" ):              if  x == "".."" : d = d [: d . rfind ( ""/"" )]              else : d += ""/"" + x",pln pun str kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln kwd pln pun str pun kwd pun pln pun str pun pln kwd pun pln pun pln pun pln pun lit pun pln kwd pln pun lit pun str pun pln pun pln pun pln pun lit pun str pln kwd pln kwd pln pun pln pun str pun pln kwd pln pun str pun pln pun pln pun pln pun pln pun str pun pln kwd pun pln pun str pun pln,124 ms,0 KB,158
4906935,2013-10-27 00:03:00,yugle7,159C - String Manipulation 1.0,Python 3,Accepted,16,147,"n  =  int ( input ()) t  =  input () l  =  len ( t ) m  =  int ( input ())   q  =   { c :   []   for  c  in   'abcdefghijklmnopqrstuvwxyz' } for  j ,  c  in  enumerate ( t ):     q [ c ]. append ( j ) q  =   { c :   [ i  +  j  for  i  in  range ( 0 ,  n  *  l ,  l )   for  j  in  q [ c ]]   for  c  in  q } t  =  n  *  list ( t ) for  i  in  range ( m ):     j ,  c  =  input (). split ()     t [ q [ c ]. pop ( int ( j )   -   1 )]   =   ''   print ( '' . join ( t ))         ",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pun pln pun pln kwd pln kwd pln str pun kwd pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln str pln kwd pun str pun pln pun pln pun pln,1622 ms,7300 KB,159
14787082,2015-12-13 18:41:00,merolish,160C - Find Pair,Python 3,Accepted,6,79,"n ,  k  =  map ( int ,  input (). split ()) a  =  sorted ( map ( int ,  input (). split ())) x  =  a [( k  -   1 )   //  n ] p ,  c  =  a . index ( x ),  a . count ( x ) y  =   (( k  -   1 )   -  p  *  n )   //  c print ( x ,  a [ y ])",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun pln pun pln kwd pun pln pun pln pun pln pun,372 ms,8300 KB,160
25586910,2017-03-18 04:30:00,vjudge4,161C - Abracadabra,Python 3,Accepted,41,409,"aaa  = 0   def  f ( l1 , r1 , l2 , r2 , top ):    global  aaa    if   ( l1 > r1  or  l2 >   r2 ):      return   0    if   ( top - 1 <= aaa )   or   ( r1 - l1 + 1 <= aaa )   or   ( r2 - l2 + 1 <= aaa ):      return   0    if  top == 2 :      return   1    if   ( l1 > top ):     l1  -= top     r1  -=  top    if   ( l2 > top ):     l2 -= top     r2 -= top    #print(l1,r1,l2,r2,top)    if   ( l1 == l2  and  r1 == r2 ):      return  r1 - l1 + 1    if   ( l1 == 0   and  r1 == top - 1 ):      return  r2 - l2 + 1    if   ( l2 == 0   and  r2 == top - 1 ):      return  r1 - l1 + 1    if   (   ( l1 <=  l2  and  l2 <=  r1 )   or   ( l2 <=  l1  and  l1 <=  r2 )):     ans  =   min ( r1 , r2 )   - max ( l1 , l2 )    + 1    else :     ans  =   0    #print(ans)   top  =  top // 2   ans  =  max ( ans ,  f ( l1 , min ( r1 , top - 1 ), l2 , min ( r2 , top - 1 ),  top ))   ans  =  max ( ans ,  f ( l1 , min ( r1 , top - 1 ), max ( top + 1 , l2 ), r2 ,  top ))   ans  =  max ( ans ,  f ( max ( l1 , top + 1 ), r1 ,  l2 , min ( r2 , top - 1 ),  top ))   ans  =  max ( ans ,  f ( max ( l1 , top + 1 ), r1 ,  max ( l2 , top + 1 ), r2 ,  top ))   aaa  =  max ( aaa , ans )    return  ans   a  =  input (). split ()     print ( f ( int ( a [ 0 ]), int ( a [ 1 ]), int ( a [ 2 ]), int ( a [ 3 ]), 2 ** 36 )) 	 	 			    	 	  		   					 	 		",pln pun lit pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pln kwd pln pun pln pun pln kwd pln pun pln pun pln kwd pln lit pln kwd pln pun pln pun lit pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln kwd pln lit pln kwd pln pun lit pun pln kwd pln lit pln kwd pln pun pln pun pln pun pln pun pln pln pun pln pln kwd pln pun pln pun pln pun pln pun pln pln pun pln pln com pln kwd pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun lit pln kwd pln pun pln pun lit pln kwd pln pun pln pun lit pun pln kwd pln pun pln pun lit pln kwd pln pun pln pun lit pln kwd pln pun pln pun lit pun pln kwd pln pun pln pun lit pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pln kwd pun pln pun pln lit pln com pln pun pln pun lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln pln pln pun pln pun pln pun pln pln kwd pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun lit pun lit pun lit pun pln,62 ms,4800 KB,161
43805554,2018-10-04 22:29:00,ashok123,165C - Another Problem on Strings,Python 3,Accepted,12,69,"k = int ( input ()) s = input () c = 0 d ={} res = 0 d [ 0 ]= 1   for  i  in  s :      if  i == '1' :         c += 1       res += d . get ( c - k , 0 )     d [ c ]= d . get ( c , 0 )+ 1   print ( res )",pln pun pln pun pln pun pln pun pln pun pln pun lit pln pun pln pun lit pln pun lit pun lit pln kwd pln kwd pln pun pln kwd pln pun str pun pln pun lit pln pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun lit pun lit pln kwd pun pln pun,1996 ms,55800 KB,165
28589729,2017-07-16 10:11:00,rprtr258,166C - Median,Python 3,Accepted,5,75,"n ,  x  =  map ( int ,  input (). split ()) a ,  ans  =  sorted ( list ( map ( int ,  input (). split ()))),   0 while  a [( len ( a )   +   1 )   //   2   -   1 ]   !=  x :   a ,  ans  =  sorted ( a  +   [ x ]),  ans  +   1 print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pun pln pun,124 ms,5400 KB,166
6872003,2014-06-13 12:46:00,yugle7,167A - Wizards and Trolleybuses,Python 3,Accepted,5,75,"n ,  x  =  map ( int ,  input (). split ()) a ,  ans  =  sorted ( list ( map ( int ,  input (). split ()))),   0 while  a [( len ( a )   +   1 )   //   2   -   1 ]   !=  x :   a ,  ans  =  sorted ( a  +   [ x ]),  ans  +   1 print ( ans )",pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pln pun pln pun pln pun pln pun pln lit pun pln pun pln lit pln pun pln lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pun pln pun,717 ms,10600 KB,168
58235566,2019-08-03 22:18:00,UTMoonlight,171C - A Piece of Cake,Python 3,Accepted,2,42,"n ,   * a  =  input (). split () print ( sum ( i  *  int ( a [ i  -   1 ])   for  i  in  range ( 1 ,  int ( n )   +   1 )))",pln pun pln pun pln pun pln pun pln pun kwd pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln kwd pln kwd pln pun lit pun pln pun pln pun pln pun pln lit pun,248 ms,0 KB,171
5356232,2013-12-05 21:49:00,yugle7,172C - Bus,Python 3,Accepted,26,248,"from  collections  import  defaultdict n ,  m  =  map ( int ,  input (). split ()) r ,  p  =   [ 0 ]   *  n ,  defaultdict ( list ) i  =  d  =   0 while  i  <  n  -  m :      for  j  in  range ( i ,  i  +  m ):         t ,  x  =  map ( int ,  input (). split ())         p [ x ]. append ( j )     d  =  max ( t ,  d )     y  =  sorted ( p . keys ())      for  x  in  y :          for  j  in  p [ x ]:  r [ j ]   =  d  +  x         d  +=   1   +  len ( p [ x ])   //   2     d  +=   2   *  y [- 1 ]     p . clear ()     i  +=  m for  j  in  range ( i ,  n ):     t ,  x  =  map ( int ,  input (). split ())     p [ x ]. append ( j ) if  p :     d  =  max ( t ,  d )     y  =  sorted ( p . keys ())      for  x  in  y :          for  j  in  p [ x ]:  r [ j ]   =  d  +  x         d  +=   1   +  len ( p [ x ])   //   2 print ( ' ' . join ( map ( str ,  r )))",kwd pln kwd pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit kwd pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln lit pln pun pln lit pln pun pln pun lit pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln kwd pln kwd pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln lit pln pun pln pun pln pun pln pun pln pun pln lit kwd pun str pun pln pun pln pun pln pun pln pun,1590 ms,10700 KB,172
14702495,2015-12-08 21:21:00,Eeyore,174C - Range Increments,Python 3,Accepted,20,162,"n  =  int ( input ()) big  =   10   **   5 last  =   ( big  +   1 )   *   [   - 1   ] data  =  list ( map ( int ,  input (). split ())) data . insert ( 0 ,   0 ) data . append ( 0 )   result  =   [] previous  =   0 for  pos ,  current  in  enumerate ( data ):      if  current  >  previous :          for  x  in  range ( previous  +   1 ,  current  +   1 ):             last [ x ]   =  pos      elif  current  <  previous :          for  x  in  range ( previous ,  current ,   - 1 ):             result . append ( '%d %d'   %   ( last [ x ],  pos  -   1 ))     previous  =  current   print ( len ( result )) print ( '\n' . join ( result ))",pln pun pln pun pln pun pln pun pln lit pln pun pln lit pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun lit pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln lit pun pln pun pln pun lit pun pln pln pun pln pun pln pun pln lit kwd pln pun pln kwd pln pun pln pun pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln lit pun pln pun pln lit pun pln pun pln pun pln pun pln pln kwd pln pun pln pun pln kwd pln kwd pln pun pln pun pln pun pln pun lit pun pln pun pln pun str pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pln kwd pun pln pun pln pun kwd pun str pun pln pun pln pun,498 ms,12400 KB,174
27108458,2017-05-14 17:46:00,knight-erraunt#,175C - Geometry Horse,Python 3,Accepted,32,215,"  n  =  int ( input ())   figures  =   [] for  _  in  range ( n ):     amount ,  cost  =  map ( int ,  input (). split ())     figures  +=   [( cost ,  amount )]   figures . sort ()   t  =  int ( input ()) T  =  list ( map ( int ,  input (). split ()))   result  =   0   destructed  =   0   i ,  j  =   0 ,   0 while  i  <  len ( figures ):      if  j  <  len ( T )   and  destructed  +  figures [ i ][ 1 ]   >=  T [ j ]:         take  =  T [ j ]   -  destructed         destructed  +=  take         figures [ i ]   =   ( figures [ i ][ 0 ],  figures [ i ][ 1 ]   -  take )         result  +=  take  *   ( j  +   1 )   *  figures [ i ][ 0 ]         j  +=   1      else :         take  =  figures [ i ][ 1 ]         destructed  +=  take         result  +=  take  *   ( j  +   1 )   *  figures [ i ][ 0 ]         i  +=   1   print ( result )",pln pln pun pln pun pln pun pln pln pun pln pun kwd pln kwd pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln lit pln pln pun pln lit pln pln pun pln pun pln lit pun pln lit kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun pln kwd pln pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln pun pln pln pun pln pln pun pln pun pln pun pln pun pln pun pln pun lit pun pln pun pln pun lit pun pln pun pln pun pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pun pln pun pln pun pln pun lit pun pln pun pln pln pun pln pun pln pun pln pun pln lit pun pln pun pln pun pln pun lit pun pln pun pln lit pln kwd pun pln pun,124 ms,0 KB,175
